"local_date_time","UTC_date_time","height","phenomenon"
2019-04-19 03:15:00,2019-04-19 02:15:00,3.6,"high-tide"
2019-04-19 09:13:00,2019-04-19 08:13:00,0.3,"low-tide"
2019-04-19 15:36:00,2019-04-19 14:36:00,3.5,"high-tide"
2019-04-19 21:30:00,2019-04-19 20:30:00,0.3,"low-tide"
2019-04-20 03:59:00,2019-04-20 02:59:00,3.6,"high-tide"
2019-04-20 09:52:00,2019-04-20 08:52:00,0.3,"low-tide"
2019-04-20 16:18:00,2019-04-20 15:18:00,3.5,"high-tide"
2019-04-20 22:10:00,2019-04-20 21:10:00,0.4,"low-tide"
2019-04-21 04:41:00,2019-04-21 03:41:00,3.5,"high-tide"
2019-04-21 10:30:00,2019-04-21 09:30:00,0.5,"low-tide"
2019-04-21 16:58:00,2019-04-21 15:58:00,3.5,"high-tide"
2019-04-21 22:49:00,2019-04-21 21:49:00,0.5,"low-tide"
2019-04-22 05:22:00,2019-04-22 04:22:00,3.4,"high-tide"
2019-04-22 11:07:00,2019-04-22 10:07:00,0.7,"low-tide"
2019-04-22 17:39:00,2019-04-22 16:39:00,3.3,"high-tide"
2019-04-22 23:29:00,2019-04-22 22:29:00,0.7,"low-tide"
2019-04-23 06:02:00,2019-04-23 05:02:00,3.1,"high-tide"
2019-04-23 11:44:00,2019-04-23 10:44:00,0.9,"low-tide"
2019-04-23 18:20:00,2019-04-23 17:20:00,3.1,"high-tide"
2019-04-24 00:11:00,2019-04-23 23:11:00,0.9,"low-tide"
2019-04-24 06:45:00,2019-04-24 05:45:00,2.9,"high-tide"
2019-04-24 12:24:00,2019-04-24 11:24:00,1.1,"low-tide"
2019-04-24 19:04:00,2019-04-24 18:04:00,2.9,"high-tide"
2019-04-25 00:59:00,2019-04-24 23:59:00,1.2,"low-tide"
2019-04-25 07:33:00,2019-04-25 06:33:00,2.7,"high-tide"
2019-04-25 13:10:00,2019-04-25 12:10:00,1.4,"low-tide"
2019-04-25 19:57:00,2019-04-25 18:57:00,2.7,"high-tide"
2019-04-26 02:03:00,2019-04-26 01:03:00,1.4,"low-tide"
2019-04-26 08:34:00,2019-04-26 07:34:00,2.5,"high-tide"
2019-04-26 14:17:00,2019-04-26 13:17:00,1.5,"low-tide"
2019-04-26 21:03:00,2019-04-26 20:03:00,2.6,"high-tide"
2019-04-27 03:33:00,2019-04-27 02:33:00,1.5,"low-tide"
2019-04-27 09:52:00,2019-04-27 08:52:00,2.4,"high-tide"
2019-04-27 15:56:00,2019-04-27 14:56:00,1.6,"low-tide"
2019-04-27 22:21:00,2019-04-27 21:21:00,2.6,"high-tide"
2019-04-28 04:57:00,2019-04-28 03:57:00,1.4,"low-tide"
2019-04-28 11:13:00,2019-04-28 10:13:00,2.4,"high-tide"
2019-04-28 17:19:00,2019-04-28 16:19:00,1.5,"low-tide"
2019-04-28 23:34:00,2019-04-28 22:34:00,2.6,"high-tide"
2019-04-29 05:59:00,2019-04-29 04:59:00,1.3,"low-tide"
2019-04-29 12:15:00,2019-04-29 11:15:00,2.6,"high-tide"
2019-04-29 18:15:00,2019-04-29 17:15:00,1.4,"low-tide"
2019-04-30 00:29:00,2019-04-29 23:29:00,2.8,"high-tide"
2019-04-30 06:45:00,2019-04-30 05:45:00,1.2,"low-tide"
2019-04-30 13:00:00,2019-04-30 12:00:00,2.8,"high-tide"
2019-04-30 18:58:00,2019-04-30 17:58:00,1.2,"low-tide"
2019-05-01 01:13:00,2019-05-01 00:13:00,2.9,"high-tide"
2019-05-01 07:22:00,2019-05-01 06:22:00,1,"low-tide"
2019-05-01 13:38:00,2019-05-01 12:38:00,2.9,"high-tide"
2019-05-01 19:34:00,2019-05-01 18:34:00,1.1,"low-tide"
2019-05-02 01:52:00,2019-05-02 00:52:00,3.1,"high-tide"
2019-05-02 07:55:00,2019-05-02 06:55:00,0.9,"low-tide"
2019-05-02 14:14:00,2019-05-02 13:14:00,3.1,"high-tide"
2019-05-02 20:07:00,2019-05-02 19:07:00,0.9,"low-tide"
2019-05-03 02:28:00,2019-05-03 01:28:00,3.2,"high-tide"
2019-05-03 08:26:00,2019-05-03 07:26:00,0.8,"low-tide"
2019-05-03 14:48:00,2019-05-03 13:48:00,3.2,"high-tide"
2019-05-03 20:40:00,2019-05-03 19:40:00,0.8,"low-tide"
2019-05-04 03:04:00,2019-05-04 02:04:00,3.2,"high-tide"
2019-05-04 08:57:00,2019-05-04 07:57:00,0.7,"low-tide"
2019-05-04 15:23:00,2019-05-04 14:23:00,3.3,"high-tide"
2019-05-04 21:13:00,2019-05-04 20:13:00,0.7,"low-tide"
2019-05-05 03:40:00,2019-05-05 02:40:00,3.3,"high-tide"
2019-05-05 09:29:00,2019-05-05 08:29:00,0.6,"low-tide"
2019-05-05 15:58:00,2019-05-05 14:58:00,3.3,"high-tide"
2019-05-05 21:48:00,2019-05-05 20:48:00,0.6,"low-tide"
2019-05-06 04:16:00,2019-05-06 03:16:00,3.3,"high-tide"
2019-05-06 10:04:00,2019-05-06 09:04:00,0.6,"low-tide"
2019-05-06 16:35:00,2019-05-06 15:35:00,3.3,"high-tide"
2019-05-06 22:25:00,2019-05-06 21:25:00,0.6,"low-tide"
2019-05-07 04:54:00,2019-05-07 03:54:00,3.3,"high-tide"
2019-05-07 10:40:00,2019-05-07 09:40:00,0.6,"low-tide"
2019-05-07 17:13:00,2019-05-07 16:13:00,3.3,"high-tide"
2019-05-07 23:05:00,2019-05-07 22:05:00,0.6,"low-tide"
2019-05-08 05:34:00,2019-05-08 04:34:00,3.2,"high-tide"
2019-05-08 11:20:00,2019-05-08 10:20:00,0.8,"low-tide"
2019-05-08 17:54:00,2019-05-08 16:54:00,3.2,"high-tide"
2019-05-08 23:49:00,2019-05-08 22:49:00,0.8,"low-tide"
2019-05-09 06:19:00,2019-05-09 05:19:00,3,"high-tide"
2019-05-09 12:04:00,2019-05-09 11:04:00,0.9,"low-tide"
2019-05-09 18:42:00,2019-05-09 17:42:00,3.1,"high-tide"
2019-05-10 00:39:00,2019-05-09 23:39:00,0.9,"low-tide"
2019-05-10 07:13:00,2019-05-10 06:13:00,2.9,"high-tide"
2019-05-10 12:56:00,2019-05-10 11:56:00,1.1,"low-tide"
2019-05-10 19:39:00,2019-05-10 18:39:00,3,"high-tide"
2019-05-11 01:43:00,2019-05-11 00:43:00,1.1,"low-tide"
2019-05-11 08:19:00,2019-05-11 07:19:00,2.7,"high-tide"
2019-05-11 14:04:00,2019-05-11 13:04:00,1.3,"low-tide"
2019-05-11 20:50:00,2019-05-11 19:50:00,2.9,"high-tide"
2019-05-12 03:02:00,2019-05-12 02:02:00,1.1,"low-tide"
2019-05-12 09:39:00,2019-05-12 08:39:00,2.7,"high-tide"
2019-05-12 15:29:00,2019-05-12 14:29:00,1.3,"low-tide"
2019-05-12 22:08:00,2019-05-12 21:08:00,2.9,"high-tide"
2019-05-13 04:29:00,2019-05-13 03:29:00,1.1,"low-tide"
2019-05-13 10:57:00,2019-05-13 09:57:00,2.8,"high-tide"
2019-05-13 16:55:00,2019-05-13 15:55:00,1.2,"low-tide"
2019-05-13 23:22:00,2019-05-13 22:22:00,3,"high-tide"
2019-05-14 05:41:00,2019-05-14 04:41:00,0.9,"low-tide"
2019-05-14 12:03:00,2019-05-14 11:03:00,2.9,"high-tide"
2019-05-14 18:02:00,2019-05-14 17:02:00,1.1,"low-tide"
2019-05-15 00:24:00,2019-05-14 23:24:00,3.1,"high-tide"
2019-05-15 06:37:00,2019-05-15 05:37:00,0.8,"low-tide"
2019-05-15 12:57:00,2019-05-15 11:57:00,3.1,"high-tide"
2019-05-15 18:56:00,2019-05-15 17:56:00,0.9,"low-tide"
2019-05-16 01:18:00,2019-05-16 00:18:00,3.3,"high-tide"
2019-05-16 07:25:00,2019-05-16 06:25:00,0.6,"low-tide"
2019-05-16 13:45:00,2019-05-16 12:45:00,3.3,"high-tide"
2019-05-16 19:44:00,2019-05-16 18:44:00,0.7,"low-tide"
2019-05-17 02:06:00,2019-05-17 01:06:00,3.4,"high-tide"
2019-05-17 08:09:00,2019-05-17 07:09:00,0.5,"low-tide"
2019-05-17 14:30:00,2019-05-17 13:30:00,3.4,"high-tide"
2019-05-17 20:28:00,2019-05-17 19:28:00,0.6,"low-tide"
2019-05-18 02:53:00,2019-05-18 01:53:00,3.4,"high-tide"
2019-05-18 08:50:00,2019-05-18 07:50:00,0.5,"low-tide"
2019-05-18 15:14:00,2019-05-18 14:14:00,3.4,"high-tide"
2019-05-18 21:10:00,2019-05-18 20:10:00,0.5,"low-tide"
2019-05-19 03:37:00,2019-05-19 02:37:00,3.4,"high-tide"
2019-05-19 09:29:00,2019-05-19 08:29:00,0.6,"low-tide"
2019-05-19 15:56:00,2019-05-19 14:56:00,3.4,"high-tide"
2019-05-19 21:51:00,2019-05-19 20:51:00,0.5,"low-tide"
2019-05-20 04:19:00,2019-05-20 03:19:00,3.3,"high-tide"
2019-05-20 10:07:00,2019-05-20 09:07:00,0.6,"low-tide"
2019-05-20 16:37:00,2019-05-20 15:37:00,3.4,"high-tide"
2019-05-20 22:32:00,2019-05-20 21:32:00,0.6,"low-tide"
2019-05-21 05:00:00,2019-05-21 04:00:00,3.2,"high-tide"
2019-05-21 10:44:00,2019-05-21 09:44:00,0.8,"low-tide"
2019-05-21 17:17:00,2019-05-21 16:17:00,3.3,"high-tide"
2019-05-21 23:12:00,2019-05-21 22:12:00,0.8,"low-tide"
2019-05-22 05:40:00,2019-05-22 04:40:00,3,"high-tide"
2019-05-22 11:21:00,2019-05-22 10:21:00,0.9,"low-tide"
2019-05-22 17:58:00,2019-05-22 16:58:00,3.1,"high-tide"
2019-05-22 23:53:00,2019-05-22 22:53:00,1,"low-tide"
2019-05-23 06:20:00,2019-05-23 05:20:00,2.8,"high-tide"
2019-05-23 11:59:00,2019-05-23 10:59:00,1.1,"low-tide"
2019-05-23 18:39:00,2019-05-23 17:39:00,3,"high-tide"
2019-05-24 00:38:00,2019-05-23 23:38:00,1.1,"low-tide"
2019-05-24 07:04:00,2019-05-24 06:04:00,2.7,"high-tide"
2019-05-24 12:42:00,2019-05-24 11:42:00,1.3,"low-tide"
2019-05-24 19:26:00,2019-05-24 18:26:00,2.8,"high-tide"
2019-05-25 01:31:00,2019-05-25 00:31:00,1.3,"low-tide"
2019-05-25 07:57:00,2019-05-25 06:57:00,2.5,"high-tide"
2019-05-25 13:36:00,2019-05-25 12:36:00,1.5,"low-tide"
2019-05-25 20:21:00,2019-05-25 19:21:00,2.7,"high-tide"
2019-05-26 02:37:00,2019-05-26 01:37:00,1.4,"low-tide"
2019-05-26 09:01:00,2019-05-26 08:01:00,2.5,"high-tide"
2019-05-26 14:48:00,2019-05-26 13:48:00,1.5,"low-tide"
2019-05-26 21:26:00,2019-05-26 20:26:00,2.6,"high-tide"
2019-05-27 03:51:00,2019-05-27 02:51:00,1.4,"low-tide"
2019-05-27 10:13:00,2019-05-27 09:13:00,2.5,"high-tide"
2019-05-27 16:10:00,2019-05-27 15:10:00,1.5,"low-tide"
2019-05-27 22:35:00,2019-05-27 21:35:00,2.6,"high-tide"
2019-05-28 04:59:00,2019-05-28 03:59:00,1.3,"low-tide"
2019-05-28 11:19:00,2019-05-28 10:19:00,2.6,"high-tide"
2019-05-28 17:19:00,2019-05-28 16:19:00,1.4,"low-tide"
2019-05-28 23:36:00,2019-05-28 22:36:00,2.7,"high-tide"
2019-05-29 05:52:00,2019-05-29 04:52:00,1.2,"low-tide"
2019-05-29 12:12:00,2019-05-29 11:12:00,2.7,"high-tide"
2019-05-29 18:11:00,2019-05-29 17:11:00,1.3,"low-tide"
2019-05-30 00:27:00,2019-05-29 23:27:00,2.8,"high-tide"
2019-05-30 06:36:00,2019-05-30 05:36:00,1.1,"low-tide"
2019-05-30 12:57:00,2019-05-30 11:57:00,2.9,"high-tide"
2019-05-30 18:53:00,2019-05-30 17:53:00,1.1,"low-tide"
2019-05-31 01:11:00,2019-05-31 00:11:00,2.9,"high-tide"
2019-05-31 07:13:00,2019-05-31 06:13:00,1,"low-tide"
2019-05-31 13:37:00,2019-05-31 12:37:00,3,"high-tide"
2019-05-31 19:32:00,2019-05-31 18:32:00,1,"low-tide"
2019-06-01 01:52:00,2019-06-01 00:52:00,3.1,"high-tide"
2019-06-01 07:50:00,2019-06-01 06:50:00,0.8,"low-tide"
2019-06-01 14:16:00,2019-06-01 13:16:00,3.1,"high-tide"
2019-06-01 20:10:00,2019-06-01 19:10:00,0.8,"low-tide"
2019-06-02 02:33:00,2019-06-02 01:33:00,3.2,"high-tide"
2019-06-02 08:26:00,2019-06-02 07:26:00,0.7,"low-tide"
2019-06-02 14:55:00,2019-06-02 13:55:00,3.3,"high-tide"
2019-06-02 20:49:00,2019-06-02 19:49:00,0.7,"low-tide"
2019-06-03 03:14:00,2019-06-03 02:14:00,3.2,"high-tide"
2019-06-03 09:04:00,2019-06-03 08:04:00,0.6,"low-tide"
2019-06-03 15:35:00,2019-06-03 14:35:00,3.3,"high-tide"
2019-06-03 21:29:00,2019-06-03 20:29:00,0.6,"low-tide"
2019-06-04 03:55:00,2019-06-04 02:55:00,3.3,"high-tide"
2019-06-04 09:44:00,2019-06-04 08:44:00,0.6,"low-tide"
2019-06-04 16:17:00,2019-06-04 15:17:00,3.4,"high-tide"
2019-06-04 22:11:00,2019-06-04 21:11:00,0.6,"low-tide"
2019-06-05 04:38:00,2019-06-05 03:38:00,3.3,"high-tide"
2019-06-05 10:25:00,2019-06-05 09:25:00,0.6,"low-tide"
2019-06-05 17:00:00,2019-06-05 16:00:00,3.4,"high-tide"
2019-06-05 22:54:00,2019-06-05 21:54:00,0.6,"low-tide"
2019-06-06 05:24:00,2019-06-06 04:24:00,3.2,"high-tide"
2019-06-06 11:08:00,2019-06-06 10:08:00,0.7,"low-tide"
2019-06-06 17:46:00,2019-06-06 16:46:00,3.3,"high-tide"
2019-06-06 23:42:00,2019-06-06 22:42:00,0.7,"low-tide"
2019-06-07 06:13:00,2019-06-07 05:13:00,3.1,"high-tide"
2019-06-07 11:56:00,2019-06-07 10:56:00,0.8,"low-tide"
2019-06-07 18:36:00,2019-06-07 17:36:00,3.3,"high-tide"
2019-06-08 00:34:00,2019-06-07 23:34:00,0.8,"low-tide"
2019-06-08 07:08:00,2019-06-08 06:08:00,3,"high-tide"
2019-06-08 12:49:00,2019-06-08 11:49:00,1,"low-tide"
2019-06-08 19:33:00,2019-06-08 18:33:00,3.2,"high-tide"
2019-06-09 01:35:00,2019-06-09 00:35:00,0.9,"low-tide"
2019-06-09 08:10:00,2019-06-09 07:10:00,2.9,"high-tide"
2019-06-09 13:52:00,2019-06-09 12:52:00,1.1,"low-tide"
2019-06-09 20:36:00,2019-06-09 19:36:00,3.1,"high-tide"
2019-06-10 02:44:00,2019-06-10 01:44:00,1,"low-tide"
2019-06-10 09:18:00,2019-06-10 08:18:00,2.8,"high-tide"
2019-06-10 15:05:00,2019-06-10 14:05:00,1.2,"low-tide"
2019-06-10 21:45:00,2019-06-10 20:45:00,3,"high-tide"
2019-06-11 03:59:00,2019-06-11 02:59:00,1,"low-tide"
2019-06-11 10:29:00,2019-06-11 09:29:00,2.8,"high-tide"
2019-06-11 16:23:00,2019-06-11 15:23:00,1.2,"low-tide"
2019-06-11 22:54:00,2019-06-11 21:54:00,3,"high-tide"
2019-06-12 05:10:00,2019-06-12 04:10:00,1,"low-tide"
2019-06-12 11:34:00,2019-06-12 10:34:00,2.9,"high-tide"
2019-06-12 17:33:00,2019-06-12 16:33:00,1.1,"low-tide"
2019-06-12 23:58:00,2019-06-12 22:58:00,3.1,"high-tide"
2019-06-13 06:09:00,2019-06-13 05:09:00,0.9,"low-tide"
2019-06-13 12:31:00,2019-06-13 11:31:00,3,"high-tide"
2019-06-13 18:32:00,2019-06-13 17:32:00,1,"low-tide"
2019-06-14 00:54:00,2019-06-13 23:54:00,3.1,"high-tide"
2019-06-14 07:00:00,2019-06-14 06:00:00,0.8,"low-tide"
2019-06-14 13:22:00,2019-06-14 12:22:00,3.1,"high-tide"
2019-06-14 19:24:00,2019-06-14 18:24:00,0.8,"low-tide"
2019-06-15 01:45:00,2019-06-15 00:45:00,3.2,"high-tide"
2019-06-15 07:47:00,2019-06-15 06:47:00,0.8,"low-tide"
2019-06-15 14:09:00,2019-06-15 13:09:00,3.2,"high-tide"
2019-06-15 20:11:00,2019-06-15 19:11:00,0.8,"low-tide"
2019-06-16 02:33:00,2019-06-16 01:33:00,3.2,"high-tide"
2019-06-16 08:30:00,2019-06-16 07:30:00,0.8,"low-tide"
2019-06-16 14:54:00,2019-06-16 13:54:00,3.3,"high-tide"
2019-06-16 20:56:00,2019-06-16 19:56:00,0.7,"low-tide"
2019-06-17 03:18:00,2019-06-17 02:18:00,3.2,"high-tide"
2019-06-17 09:11:00,2019-06-17 08:11:00,0.8,"low-tide"
2019-06-17 15:38:00,2019-06-17 14:38:00,3.3,"high-tide"
2019-06-17 21:38:00,2019-06-17 20:38:00,0.7,"low-tide"
2019-06-18 04:00:00,2019-06-18 03:00:00,3.1,"high-tide"
2019-06-18 09:49:00,2019-06-18 08:49:00,0.8,"low-tide"
2019-06-18 16:19:00,2019-06-18 15:19:00,3.3,"high-tide"
2019-06-18 22:18:00,2019-06-18 21:18:00,0.8,"low-tide"
2019-06-19 04:40:00,2019-06-19 03:40:00,3,"high-tide"
2019-06-19 10:26:00,2019-06-19 09:26:00,0.9,"low-tide"
2019-06-19 16:59:00,2019-06-19 15:59:00,3.2,"high-tide"
2019-06-19 22:57:00,2019-06-19 21:57:00,0.8,"low-tide"
2019-06-20 05:18:00,2019-06-20 04:18:00,3,"high-tide"
2019-06-20 11:01:00,2019-06-20 10:01:00,1,"low-tide"
2019-06-20 17:37:00,2019-06-20 16:37:00,3.2,"high-tide"
2019-06-20 23:34:00,2019-06-20 22:34:00,0.9,"low-tide"
2019-06-21 05:56:00,2019-06-21 04:56:00,2.9,"high-tide"
2019-06-21 11:37:00,2019-06-21 10:37:00,1.1,"low-tide"
2019-06-21 18:15:00,2019-06-21 17:15:00,3.1,"high-tide"
2019-06-22 00:13:00,2019-06-21 23:13:00,1,"low-tide"
2019-06-22 06:35:00,2019-06-22 05:35:00,2.8,"high-tide"
2019-06-22 12:15:00,2019-06-22 11:15:00,1.2,"low-tide"
2019-06-22 18:54:00,2019-06-22 17:54:00,2.9,"high-tide"
2019-06-23 00:55:00,2019-06-22 23:55:00,1.1,"low-tide"
2019-06-23 07:18:00,2019-06-23 06:18:00,2.7,"high-tide"
2019-06-23 12:58:00,2019-06-23 11:58:00,1.3,"low-tide"
2019-06-23 19:39:00,2019-06-23 18:39:00,2.8,"high-tide"
2019-06-24 01:43:00,2019-06-24 00:43:00,1.2,"low-tide"
2019-06-24 08:09:00,2019-06-24 07:09:00,2.6,"high-tide"
2019-06-24 13:51:00,2019-06-24 12:51:00,1.4,"low-tide"
2019-06-24 20:31:00,2019-06-24 19:31:00,2.7,"high-tide"
2019-06-25 02:40:00,2019-06-25 01:40:00,1.3,"low-tide"
2019-06-25 09:10:00,2019-06-25 08:10:00,2.5,"high-tide"
2019-06-25 14:56:00,2019-06-25 13:56:00,1.5,"low-tide"
2019-06-25 21:33:00,2019-06-25 20:33:00,2.7,"high-tide"
2019-06-26 03:44:00,2019-06-26 02:44:00,1.3,"low-tide"
2019-06-26 10:16:00,2019-06-26 09:16:00,2.6,"high-tide"
2019-06-26 16:08:00,2019-06-26 15:08:00,1.5,"low-tide"
2019-06-26 22:37:00,2019-06-26 21:37:00,2.7,"high-tide"
2019-06-27 04:48:00,2019-06-27 03:48:00,1.3,"low-tide"
2019-06-27 11:18:00,2019-06-27 10:18:00,2.6,"high-tide"
2019-06-27 17:14:00,2019-06-27 16:14:00,1.4,"low-tide"
2019-06-27 23:37:00,2019-06-27 22:37:00,2.7,"high-tide"
2019-06-28 05:44:00,2019-06-28 04:44:00,1.2,"low-tide"
2019-06-28 12:12:00,2019-06-28 11:12:00,2.8,"high-tide"
2019-06-28 18:10:00,2019-06-28 17:10:00,1.2,"low-tide"
2019-06-29 00:30:00,2019-06-28 23:30:00,2.8,"high-tide"
2019-06-29 06:32:00,2019-06-29 05:32:00,1.1,"low-tide"
2019-06-29 12:59:00,2019-06-29 11:59:00,2.9,"high-tide"
2019-06-29 18:58:00,2019-06-29 17:58:00,1.1,"low-tide"
2019-06-30 01:18:00,2019-06-30 00:18:00,3,"high-tide"
2019-06-30 07:16:00,2019-06-30 06:16:00,0.9,"low-tide"
2019-06-30 13:45:00,2019-06-30 12:45:00,3.1,"high-tide"
2019-06-30 19:44:00,2019-06-30 18:44:00,0.9,"low-tide"
